"","Dam","Date","Storage","Capacity","PercentDamCapacity","PercentTotalCapacity"
"5930","De Villiers",2017-02-10,147.416,242,0.609157024793388,0.000163418965628097
"5931","De Villiers",2017-02-11,144.986,242,0.599115702479339,0.000160725173322809
"5932","De Villiers",2017-02-12,142.584,242,0.589190082644628,0.00015806242059964
"5933","De Villiers",2017-02-13,138.661,242,0.572979338842975,0.000153713553433532
"5934","De Villiers",2017-02-14,136.373,242,0.56352479338843,0.000151177176151846
"5935","De Villiers",2017-02-15,134.1,242,0.554132231404959,0.000148657427217723
"5936","De Villiers",2017-02-16,132.98,242,0.549504132231405,0.000147415843932981
"5937","De Villiers",2017-02-17,132.058,242,0.545694214876033,0.000146393754836078
"5938","De Villiers",2017-02-18,131.504,242,0.543404958677686,0.000145779614532732
"5939","De Villiers",2017-02-19,131.135,242,0.541880165289256,0.00014537055718267
"5940","De Villiers",2017-02-20,130.579,242,0.539582644628099,0.000144754199766316
"5941","De Villiers",2017-02-21,130.209,242,0.538053719008264,0.00014434403385975
"5942","De Villiers",2017-02-22,129.838,242,0.536520661157025,0.000143932759396679
"5943","De Villiers",2017-02-23,129.282,242,0.534223140495868,0.000143316401980325
"5944","De Villiers",2017-02-24,128.735,242,0.531962809917355,0.00014271002157251
"5945","De Villiers",2017-02-25,128.188,242,0.529702479338843,0.000142103641164694
"5946","De Villiers",2017-02-26,127.64,242,0.527438016528926,0.000141496152200374
"5947","De Villiers",2017-02-27,127.276,242,0.525933884297521,0.000141092637632833
"5948","De Villiers",2017-02-28,126.911,242,0.524425619834711,0.000140688014508788
"5949","De Villiers",2017-03-01,126.365,242,0.522169421487603,0.000140082742657476
"5950","De Villiers",2017-03-02,125.8,242,0.519834710743802,0.000139456408232584
"5951","De Villiers",2017-03-03,125.454,242,0.518404958677686,0.000139072847682119
"5952","De Villiers",2017-03-04,125.09,242,0.516900826446281,0.000138669333114578
"5953","De Villiers",2017-03-05,125.09,242,0.516900826446281,0.000138669333114578
"5954","De Villiers",2017-03-06,124.362,242,0.513892561983471,0.000137862303979496
"5955","De Villiers",2017-03-07,123.998,242,0.512388429752066,0.000137458789411955
"5956","De Villiers",2017-03-08,123.638,242,0.510900826446281,0.000137059709070431
"5957","De Villiers",2017-03-09,123.283,242,0.509433884297521,0.000136666171511428
"5958","De Villiers",2017-03-10,122.927,242,0.507962809917355,0.000136271525395921
"5959","De Villiers",2017-03-11,122.571,242,0.50649173553719,0.000135876879280414
"5960","De Villiers",2017-03-12,122.216,242,0.50502479338843,0.000135483341721411
"5961","De Villiers",2017-03-13,121.862,242,0.503561983471074,0.000135090912718912
"5962","De Villiers",2017-03-14,121.51,242,0.502107438016529,0.000134700700829422
"5963","De Villiers",2017-03-15,121.158,242,0.500652892561984,0.000134310488939932
"5964","De Villiers",2017-03-16,121.158,242,0.500652892561984,0.000134310488939932
"5965","De Villiers",2017-03-17,120.806,242,0.499198347107438,0.000133920277050442
"5966","De Villiers",2017-03-18,120.454,242,0.497743801652893,0.000133530065160951
"5967","De Villiers",2017-03-19,120.278,242,0.49701652892562,0.000133334959216206
"5968","De Villiers",2017-03-20,119.927,242,0.495566115702479,0.00013294585588322
"5969","De Villiers",2017-03-21,119.575,242,0.494111570247934,0.00013255564399373
"5970","De Villiers",2017-03-22,119.224,242,0.492661157024793,0.000132166540660744
"5971","De Villiers",2017-03-23,118.872,242,0.491206611570248,0.000131776328771254
"5972","De Villiers",2017-03-24,118.521,242,0.489756198347107,0.000131387225438268
"5973","De Villiers",2017-03-25,118.697,242,0.49048347107438,0.000131582331383013
"5974","De Villiers",2017-03-26,118.521,242,0.489756198347107,0.000131387225438268
"5975","De Villiers",2017-03-27,118.17,242,0.488305785123967,0.000130998122105282
"5976","De Villiers",2017-03-28,117.819,242,0.486855371900826,0.000130609018772296
"5977","De Villiers",2017-03-29,116.591,242,0.481780991735537,0.000129247711385097
"5978","De Villiers",2017-03-30,115.893,242,0.478896694214876,0.000128473938945142
"5979","De Villiers",2017-03-31,115.37,242,0.476735537190083,0.000127894163893428
"5980","De Villiers",2017-04-01,115.37,242,0.476735537190083,0.000127894163893428
"5981","De Villiers",2017-04-02,115.37,242,0.476735537190083,0.000127894163893428
"5982","De Villiers",2017-04-03,115.719,242,0.478177685950413,0.000128281050113405
"5983","De Villiers",2017-04-04,115.021,242,0.475293388429752,0.00012750727767345
"5984","De Villiers",2017-04-05,114.847,242,0.474574380165289,0.000127314388841714
"5985","De Villiers",2017-04-06,114.673,242,0.473855371900826,0.000127121500009977
"5986","De Villiers",2017-04-07,114.325,242,0.472417355371901,0.000126735722346504
"5987","De Villiers",2017-04-08,113.802,242,0.470256198347107,0.00012615594729479
"5988","De Villiers",2017-04-09,113.28,242,0.468099173553719,0.00012557728079958
"5989","De Villiers",2017-04-10,112.935,242,0.466673553719008,0.000125194828805619
"5990","De Villiers",2017-04-11,112.763,242,0.465962809917355,0.000125004157086891
"5991","De Villiers",2017-04-12,112.591,242,0.465252066115702,0.000124813485368163
"5992","De Villiers",2017-04-13,112.075,242,0.463119834710744,0.000124241470211978
"5993","De Villiers",2017-04-14,112.247,242,0.463830578512397,0.000124432141930706
"5994","De Villiers",2017-04-15,112.247,242,0.463830578512397,0.000124432141930706
"5995","De Villiers",2017-04-16,112.075,242,0.463119834710744,0.000124241470211978
"5996","De Villiers",2017-04-17,111.731,242,0.461698347107438,0.000123860126774522
"5997","De Villiers",2017-04-18,111.387,242,0.460276859504132,0.000123478783337065
"5998","De Villiers",2017-04-19,111.043,242,0.458855371900826,0.000123097439899609
"5999","De Villiers",2017-04-20,110.699,242,0.457433884297521,0.000122716096462153
"6000","De Villiers",2017-04-21,110.355,242,0.456012396694215,0.000122334753024696
"6001","De Villiers",2017-04-22,110.011,242,0.454590909090909,0.00012195340958724
"6002","De Villiers",2017-04-23,109.839,242,0.453880165289256,0.000121762737868512
"6003","De Villiers",2017-04-24,109.668,242,0.453173553719008,0.000121573174706288
"6004","De Villiers",2017-04-25,109.325,242,0.451756198347107,0.000121192939825336
"6005","De Villiers",2017-04-26,108.81,242,0.449628099173554,0.000120622033225656
"6006","De Villiers",2017-04-27,108.467,242,0.448210743801653,0.000120241798344703
"6007","De Villiers",2017-04-28,108.124,242,0.446793388429752,0.000119861563463751
"6008","De Villiers",2017-04-29,107.958,242,0.446107438016529,0.000119677543084049
"6009","De Villiers",2017-04-30,107.791,242,0.445417355371901,0.000119492414147842
"6010","De Villiers",2017-05-01,107.459,242,0.444045454545455,0.000119124373388436
"6011","De Villiers",2017-05-02,107.293,242,0.443359504132231,0.000118940353008733
"6012","De Villiers",2017-05-03,106.793,242,0.441293388429752,0.000118386074756616
"6013","De Villiers",2017-05-04,106.461,242,0.439921487603306,0.000118018033997211
"6014","De Villiers",2017-05-05,106.139,242,0.438590909090909,0.000117661078802848
"6015","De Villiers",2017-05-06,105.978,242,0.437925619834711,0.000117482601205666
"6016","De Villiers",2017-05-07,105.817,242,0.437260330578512,0.000117304123608484
"6017","De Villiers",2017-05-08,105.495,242,0.435929752066116,0.000116947168414121
"6018","De Villiers",2017-05-09,105.173,242,0.434599173553719,0.000116590213219758
"6019","De Villiers",2017-05-10,104.69,242,0.432603305785124,0.000116054780428213
"6020","De Villiers",2017-05-11,104.369,242,0.431276859504132,0.000115698933790354
"6021","De Villiers",2017-05-12,104.208,242,0.430611570247934,0.000115520456193173
"6022","De Villiers",2017-05-13,104.208,242,0.430611570247934,0.000115520456193173
"6023","De Villiers",2017-05-14,103.886,242,0.429280991735537,0.000115163500998809
"6024","De Villiers",2017-05-15,103.565,242,0.427954545454545,0.00011480765436095
"6025","De Villiers",2017-05-16,103.404,242,0.427289256198347,0.000114629176763769
"6026","De Villiers",2017-05-17,103.404,242,0.427289256198347,0.000114629176763769
"6027","De Villiers",2017-05-18,102.925,242,0.425309917355372,0.000114098178198241
"6028","De Villiers",2017-05-19,102.607,242,0.423995867768595,0.000113745657229895
"6029","De Villiers",2017-05-20,102.288,242,0.422677685950413,0.000113392027705044
"6030","De Villiers",2017-05-21,101.97,242,0.421363636363636,0.000113039506736698
"6031","De Villiers",2017-05-22,101.97,242,0.421363636363636,0.000113039506736698
"6032","De Villiers",2017-05-23,101.652,242,0.420049586776859,0.000112686985768352
"6033","De Villiers",2017-05-24,101.339,242,0.418756198347107,0.000112340007582526
"6034","De Villiers",2017-05-25,101.025,242,0.41745867768595,0.000111991920840197
"6035","De Villiers",2017-05-26,100.712,242,0.416165289256198,0.000111644942654372
"6036","De Villiers",2017-05-27,100.712,242,0.416165289256198,0.000111644942654372
"6037","De Villiers",2017-05-28,101.025,242,0.41745867768595,0.000111991920840197
"6038","De Villiers",2017-05-29,101.182,242,0.418107438016529,0.000112165964211362
"6039","De Villiers",2017-05-30,100.712,242,0.416165289256198,0.000111644942654372
"6040","De Villiers",2017-05-31,100.398,242,0.414867768595041,0.000111296855912043
"6041","De Villiers",2017-06-01,99.928,242,0.412925619834711,0.000110775834355053
"6042","De Villiers",2017-06-02,99.459,242,0.410987603305785,0.000110255921354567
"6043","De Villiers",2017-06-03,98.989,242,0.409045454545455,0.000109734899797578
"6044","De Villiers",2017-06-04,98.21,242,0.405826446280992,0.00010887133428078
"6045","De Villiers",2017-06-05,98.21,242,0.405826446280992,0.00010887133428078
"6046","De Villiers",2017-06-06,97.901,242,0.404549586776859,0.000108528790320971
"6047","De Villiers",2017-06-07,97.591,242,0.403268595041322,0.000108185137804659
"6048","De Villiers",2017-06-08,97.901,242,0.404549586776859,0.000108528790320971
"6049","De Villiers",2017-06-09,98.832,242,0.408396694214876,0.000109560856426413
"6050","De Villiers",2017-06-10,99.615,242,0.411632231404959,0.000110428856169228
"6051","De Villiers",2017-06-11,99.615,242,0.411632231404959,0.000110428856169228
"6052","De Villiers",2017-06-12,100.869,242,0.416814049586777,0.000111818986025537
"6053","De Villiers",2017-06-13,101.652,242,0.420049586776859,0.000112686985768352
"6054","De Villiers",2017-06-14,112.247,242,0.463830578512397,0.000124432141930706
"6055","De Villiers",2017-06-15,118.697,242,0.49048347107438,0.000131582331383013
"6056","De Villiers",2017-06-16,121.334,242,0.501380165289256,0.000134505594884677
"6057","De Villiers",2017-06-17,123.283,242,0.509433884297521,0.000136666171511428
"6058","De Villiers",2017-06-18,115.719,242,0.478177685950413,0.000128281050113405
"6059","De Villiers",2017-06-19,126.365,242,0.522169421487603,0.000140082742657476
"6060","De Villiers",2017-06-20,126.729,242,0.523673553719008,0.000140486257225017
"6061","De Villiers",2017-06-21,130.023,242,0.537285123966942,0.000144137842349962
"6062","De Villiers",2017-06-22,130.764,242,0.540347107438017,0.0001449592827196
"6063","De Villiers",2017-06-23,134.847,242,0.557219008264463,0.000149485518926385
"6064","De Villiers",2017-06-24,138.661,242,0.572979338842975,0.000153713553433532
"6065","De Villiers",2017-06-25,140.591,242,0.580954545454546,0.000155853067486703
"6066","De Villiers",2017-06-26,140.398,242,0.580157024793388,0.000155639116081386
"6067","De Villiers",2017-06-27,140.398,242,0.580157024793388,0.000155639116081386
"6068","De Villiers",2017-06-28,140.205,242,0.579359504132231,0.000155425164676069
"6069","De Villiers",2017-06-29,141.189,242,0.583425619834711,0.000156515984276235
"6070","De Villiers",2017-06-30,141.189,242,0.583425619834711,0.000156515984276235
"6071","De Villiers",2017-07-01,141.588,242,0.585074380165289,0.000156958298321424
"6072","De Villiers",2017-07-02,144.584,242,0.597454545454545,0.000160279533608108
"6073","De Villiers",2017-07-03,145.187,242,0.599946280991736,0.00016094799318016
"6074","De Villiers",2017-07-04,147.21,242,0.608305785123967,0.000163190602988225
"6075","De Villiers",2017-07-05,147.826,242,0.610851239669421,0.000163873473794833
"6076","De Villiers",2017-07-06,148.648,242,0.614247933884298,0.000164784707241313
"6077","De Villiers",2017-07-07,148.237,242,0.612549586776859,0.000164329090518073
"6078","De Villiers",2017-07-08,148.032,242,0.611702479338843,0.000164101836434705
"6079","De Villiers",2017-07-09,148.032,242,0.611702479338843,0.000164101836434705
"6080","De Villiers",2017-07-10,148.648,242,0.614247933884298,0.000164784707241313
"6081","De Villiers",2017-07-11,149.472,242,0.617652892561984,0.000165698157800801
"6082","De Villiers",2017-07-12,150.09,242,0.620206611570248,0.000166383245720418
"6083","De Villiers",2017-07-13,149.678,242,0.618504132231405,0.000165926520440673
"6084","De Villiers",2017-07-14,149.266,242,0.616801652892562,0.000165469795160929
"6085","De Villiers",2017-07-15,NA,242,NA,NA
"6086","De Villiers",2017-07-16,NA,242,NA,NA
"6087","De Villiers",2017-07-17,NA,242,NA,NA
"6088","De Villiers",2017-07-18,NA,242,NA,NA
"6089","De Villiers",2017-07-19,NA,242,NA,NA
"6090","De Villiers",2017-07-20,NA,242,NA,NA
"6091","De Villiers",2017-07-21,NA,242,NA,NA
"6092","De Villiers",2017-07-22,NA,242,NA,NA
"6093","De Villiers",2017-07-23,NA,242,NA,NA
"6094","Hely-Hutchinson",2012-01-01,763,925,0.824864864864865,0.00084582861273022
"6095","Hely-Hutchinson",2012-01-02,763,925,0.824864864864865,0.00084582861273022
"6096","Hely-Hutchinson",2012-01-03,773,925,0.835675675675676,0.000856914177772555
"6097","Hely-Hutchinson",2012-01-04,794,925,0.858378378378378,0.00088019386436146
"6098","Hely-Hutchinson",2012-01-05,797,925,0.861621621621622,0.000883519533874161
"6099","Hely-Hutchinson",2012-01-06,798,925,0.862702702702703,0.000884628090378395
"6100","Hely-Hutchinson",2012-01-07,801,925,0.865945945945946,0.000887953759891095
"6101","Hely-Hutchinson",2012-01-08,801,925,0.865945945945946,0.000887953759891095
"6102","Hely-Hutchinson",2012-01-09,801,925,0.865945945945946,0.000887953759891095
"6103","Hely-Hutchinson",2012-01-10,802,925,0.867027027027027,0.000889062316395329
"6104","Hely-Hutchinson",2012-01-11,804,925,0.869189189189189,0.000891279429403796
"6105","Hely-Hutchinson",2012-01-12,804,925,0.869189189189189,0.000891279429403796
"6106","Hely-Hutchinson",2012-01-13,804,925,0.869189189189189,0.000891279429403796
"6107","Hely-Hutchinson",2012-01-14,802,925,0.867027027027027,0.000889062316395329
"6108","Hely-Hutchinson",2012-01-15,808,925,0.873513513513513,0.00089571365542073
"6109","Hely-Hutchinson",2012-01-16,811,925,0.876756756756757,0.000899039324933431
"6110","Hely-Hutchinson",2012-01-17,811,925,0.876756756756757,0.000899039324933431
"6111","Hely-Hutchinson",2012-01-18,802,925,0.867027027027027,0.000889062316395329
"6112","Hely-Hutchinson",2012-01-19,794,925,0.858378378378378,0.00088019386436146
"6113","Hely-Hutchinson",2012-01-20,781,925,0.844324324324324,0.000865782629806424
"6114","Hely-Hutchinson",2012-01-21,767,925,0.829189189189189,0.000850262838747154
"6115","Hely-Hutchinson",2012-01-22,760,925,0.821621621621622,0.000842502943217519
"6116","Hely-Hutchinson",2012-01-23,751,925,0.811891891891892,0.000832525934679417
"6117","Hely-Hutchinson",2012-01-24,742,925,0.802162162162162,0.000822548926141314
"6118","Hely-Hutchinson",2012-01-25,736,925,0.795675675675676,0.000815897587115913
"6119","Hely-Hutchinson",2012-01-26,721,925,0.779459459459459,0.000799269239552409
"6120","Hely-Hutchinson",2012-01-27,717,925,0.775135135135135,0.000794835013535475
"6121","Hely-Hutchinson",2012-01-28,707,925,0.764324324324324,0.000783749448493139
"6122","Hely-Hutchinson",2012-01-29,692,925,0.748108108108108,0.000767121100929635
"6123","Hely-Hutchinson",2012-01-30,688,925,0.743783783783784,0.000762686874912701
"6124","Hely-Hutchinson",2012-01-31,676,925,0.730810810810811,0.000749384196861898
"6125","Hely-Hutchinson",2012-02-01,665,925,0.718918918918919,0.000737190075315329
"6126","Hely-Hutchinson",2012-02-02,653,925,0.705945945945946,0.000723887397264526
"6127","Hely-Hutchinson",2012-02-03,643,925,0.695135135135135,0.00071280183222219
"6128","Hely-Hutchinson",2012-02-04,635,925,0.686486486486486,0.000703933380188322
"6129","Hely-Hutchinson",2012-02-05,629,925,0.68,0.00069728204116292
"6130","Hely-Hutchinson",2012-02-06,618,925,0.668108108108108,0.000685087919616351
"6131","Hely-Hutchinson",2012-02-07,618,925,0.668108108108108,0.000685087919616351
"6132","Hely-Hutchinson",2012-02-08,616,925,0.665945945945946,0.000682870806607884
"6133","Hely-Hutchinson",2012-02-09,591,925,0.638918918918919,0.000655156894002044
"6134","Hely-Hutchinson",2012-02-10,574,925,0.620540540540541,0.000636311433430073
"6135","Hely-Hutchinson",2012-02-11,534,925,0.577297297297297,0.00059196917326073
"6136","Hely-Hutchinson",2012-02-12,505,925,0.545945945945946,0.000559821034637957
"6137","Hely-Hutchinson",2012-02-13,474,925,0.512432432432432,0.000525455783006716
"6138","Hely-Hutchinson",2012-02-14,447,925,0.483243243243243,0.000495524757392409
"6139","Hely-Hutchinson",2012-02-15,425,925,0.459459459459459,0.00047113651429927
"6140","Hely-Hutchinson",2012-02-16,402,925,0.434594594594595,0.000445639714701898
"6141","Hely-Hutchinson",2012-02-17,369,925,0.398918918918919,0.00040905735006219
"6142","Hely-Hutchinson",2012-02-18,342,925,0.36972972972973,0.000379126324447883
"6143","Hely-Hutchinson",2012-02-19,320,925,0.345945945945946,0.000354738081354745
"6144","Hely-Hutchinson",2012-02-20,290,925,0.313513513513514,0.000321481386227737
"6145","Hely-Hutchinson",2012-02-21,264,925,0.285405405405405,0.000292658917117664
"6146","Hely-Hutchinson",2012-02-22,252,925,0.272432432432432,0.000279356239066861
"6147","Hely-Hutchinson",2012-02-23,246,925,0.265945945945946,0.00027270490004146
"6148","Hely-Hutchinson",2012-02-24,234,925,0.252972972972973,0.000259402221990657
"6149","Hely-Hutchinson",2012-02-25,223,925,0.241081081081081,0.000247208100444088
"6150","Hely-Hutchinson",2012-02-26,218,925,0.235675675675676,0.00024166531792292
"6151","Hely-Hutchinson",2012-02-27,207,925,0.223783783783784,0.000229471196376351
"6152","Hely-Hutchinson",2012-02-28,199,925,0.215135135135135,0.000220602744342482
"6153","Hely-Hutchinson",2012-02-29,184,925,0.198918918918919,0.000203974396778978
"6154","Hely-Hutchinson",2012-03-01,175,925,0.189189189189189,0.000193997388240876
"6155","Hely-Hutchinson",2012-03-02,175,925,0.189189189189189,0.000193997388240876
"6156","Hely-Hutchinson",2012-03-03,175,925,0.189189189189189,0.000193997388240876
"6157","Hely-Hutchinson",2012-03-04,174,925,0.188108108108108,0.000192888831736642
"6158","Hely-Hutchinson",2012-03-05,174,925,0.188108108108108,0.000192888831736642
"6159","Hely-Hutchinson",2012-03-06,174,925,0.188108108108108,0.000192888831736642
"6160","Hely-Hutchinson",2012-03-07,174,925,0.188108108108108,0.000192888831736642
"6161","Hely-Hutchinson",2012-03-08,173,925,0.187027027027027,0.000191780275232409
"6162","Hely-Hutchinson",2012-03-09,173,925,0.187027027027027,0.000191780275232409
"6163","Hely-Hutchinson",2012-03-10,173,925,0.187027027027027,0.000191780275232409
"6164","Hely-Hutchinson",2012-03-11,173,925,0.187027027027027,0.000191780275232409
"6165","Hely-Hutchinson",2012-03-12,173,925,0.187027027027027,0.000191780275232409
"6166","Hely-Hutchinson",2012-03-13,172,925,0.185945945945946,0.000190671718728175
"6167","Hely-Hutchinson",2012-03-14,172,925,0.185945945945946,0.000190671718728175
"6168","Hely-Hutchinson",2012-03-15,137,925,0.148108108108108,0.00015187224108
"6169","Hely-Hutchinson",2012-03-16,172,925,0.185945945945946,0.000190671718728175
"6170","Hely-Hutchinson",2012-03-17,171,925,0.184864864864865,0.000189563162223942
"6171","Hely-Hutchinson",2012-03-18,158,925,0.170810810810811,0.000175151927668905
"6172","Hely-Hutchinson",2012-03-19,140,925,0.151351351351351,0.000155197910592701
"6173","Hely-Hutchinson",2012-03-20,126,925,0.136216216216216,0.000139678119533431
"6174","Hely-Hutchinson",2012-03-21,111,925,0.12,0.000123049771969927
"6175","Hely-Hutchinson",2012-03-22,97,925,0.104864864864865,0.000107529980910657
"6176","Hely-Hutchinson",2012-03-23,82,925,0.0886486486486486,9.09016333471533e-05
"6177","Hely-Hutchinson",2012-03-24,67,925,0.0724324324324324,7.42732857836497e-05
"6178","Hely-Hutchinson",2012-03-25,52,925,0.0562162162162162,5.7644938220146e-05
"6179","Hely-Hutchinson",2012-03-26,40,925,0.0432432432432432,4.43422601693431e-05
"6180","Hely-Hutchinson",2012-03-27,12,925,0.012972972972973,1.33026780508029e-05
"6181","Hely-Hutchinson",2012-03-28,0,925,0,0
"6182","Hely-Hutchinson",2012-03-29,0,925,0,0
"6183","Hely-Hutchinson",2012-03-30,0,925,0,0
"6184","Hely-Hutchinson",2012-03-31,0,925,0,0
"6185","Hely-Hutchinson",2012-04-01,25,925,0.027027027027027,2.77139126058394e-05
"6186","Hely-Hutchinson",2012-04-02,27,925,0.0291891891891892,2.99310256143066e-05
"6187","Hely-Hutchinson",2012-04-03,27,925,0.0291891891891892,2.99310256143066e-05
"6188","Hely-Hutchinson",2012-04-04,0,925,0,0
"6189","Hely-Hutchinson",2012-04-05,0,925,0,0
"6190","Hely-Hutchinson",2012-04-06,0,925,0,0
"6191","Hely-Hutchinson",2012-04-07,0,925,0,0
"6192","Hely-Hutchinson",2012-04-08,0,925,0,0
"6193","Hely-Hutchinson",2012-04-09,0,925,0,0
"6194","Hely-Hutchinson",2012-04-10,0,925,0,0
"6195","Hely-Hutchinson",2012-04-11,0,925,0,0
"6196","Hely-Hutchinson",2012-04-12,0,925,0,0
"6197","Hely-Hutchinson",2012-04-13,0,925,0,0
"6198","Hely-Hutchinson",2012-04-14,0,925,0,0
"6199","Hely-Hutchinson",2012-04-15,0,925,0,0
"6200","Hely-Hutchinson",2012-04-16,0,925,0,0
"6201","Hely-Hutchinson",2012-04-17,0,925,0,0
"6202","Hely-Hutchinson",2012-04-18,0,925,0,0
"6203","Hely-Hutchinson",2012-04-19,0,925,0,0
"6204","Hely-Hutchinson",2012-04-20,0,925,0,0
"6205","Hely-Hutchinson",2012-04-21,0,925,0,0
"6206","Hely-Hutchinson",2012-04-22,0,925,0,0
"6207","Hely-Hutchinson",2012-04-23,0,925,0,0
"6208","Hely-Hutchinson",2012-04-24,0,925,0,0
"6209","Hely-Hutchinson",2012-04-25,0,925,0,0
"6210","Hely-Hutchinson",2012-04-26,0,925,0,0
"6211","Hely-Hutchinson",2012-04-27,0,925,0,0
"6212","Hely-Hutchinson",2012-04-28,0,925,0,0
"6213","Hely-Hutchinson",2012-04-29,0,925,0,0
"6214","Hely-Hutchinson",2012-04-30,0,925,0,0
"6215","Hely-Hutchinson",2012-05-01,0,925,0,0
"6216","Hely-Hutchinson",2012-05-02,0,925,0,0
"6217","Hely-Hutchinson",2012-05-03,0,925,0,0
"6218","Hely-Hutchinson",2012-05-04,0,925,0,0
"6219","Hely-Hutchinson",2012-05-05,0,925,0,0
"6220","Hely-Hutchinson",2012-05-06,0,925,0,0
"6221","Hely-Hutchinson",2012-05-07,0,925,0,0
"6222","Hely-Hutchinson",2012-05-08,0,925,0,0
"6223","Hely-Hutchinson",2012-05-09,0,925,0,0
"6224","Hely-Hutchinson",2012-05-10,0,925,0,0
"6225","Hely-Hutchinson",2012-05-11,0,925,0,0
"6226","Hely-Hutchinson",2012-05-12,0,925,0,0
"6227","Hely-Hutchinson",2012-05-13,0,925,0,0
"6228","Hely-Hutchinson",2012-05-14,0,925,0,0
"6229","Hely-Hutchinson",2012-05-15,0,925,0,0
"6230","Hely-Hutchinson",2012-05-16,0,925,0,0
"6231","Hely-Hutchinson",2012-05-17,0,925,0,0
"6232","Hely-Hutchinson",2012-05-18,0,925,0,0
"6233","Hely-Hutchinson",2012-05-19,0,925,0,0
"6234","Hely-Hutchinson",2012-05-20,0,925,0,0
"6235","Hely-Hutchinson",2012-05-21,0,925,0,0
"6236","Hely-Hutchinson",2012-05-22,0,925,0,0
"6237","Hely-Hutchinson",2012-05-23,0,925,0,0
"6238","Hely-Hutchinson",2012-05-24,0,925,0,0
"6239","Hely-Hutchinson",2012-05-25,0,925,0,0
"6240","Hely-Hutchinson",2012-05-26,0,925,0,0
"6241","Hely-Hutchinson",2012-05-27,0,925,0,0
"6242","Hely-Hutchinson",2012-05-28,0,925,0,0
"6243","Hely-Hutchinson",2012-05-29,0,925,0,0
"6244","Hely-Hutchinson",2012-05-30,0,925,0,0
"6245","Hely-Hutchinson",2012-05-31,0,925,0,0
"6246","Hely-Hutchinson",2012-06-01,0,925,0,0
"6247","Hely-Hutchinson",2012-06-02,0,925,0,0
"6248","Hely-Hutchinson",2012-06-03,0,925,0,0
"6249","Hely-Hutchinson",2012-06-04,0,925,0,0
"6250","Hely-Hutchinson",2012-06-05,0,925,0,0
"6251","Hely-Hutchinson",2012-06-06,0,925,0,0
"6252","Hely-Hutchinson",2012-06-07,0,925,0,0
"6253","Hely-Hutchinson",2012-06-08,104,925,0.112432432432432,0.000115289876440292
"6254","Hely-Hutchinson",2012-06-09,223,925,0.241081081081081,0.000247208100444088
"6255","Hely-Hutchinson",2012-06-10,257,925,0.277837837837838,0.000284899021588029
"6256","Hely-Hutchinson",2012-06-11,266,925,0.287567567567568,0.000294876030126132
"6257","Hely-Hutchinson",2012-06-12,270,925,0.291891891891892,0.000299310256143066
"6258","Hely-Hutchinson",2012-06-13,274,925,0.296216216216216,0.00030374448216
"6259","Hely-Hutchinson",2012-06-14,279,925,0.301621621621622,0.000309287264681168
"6260","Hely-Hutchinson",2012-06-15,281,925,0.303783783783784,0.000311504377689635
"6261","Hely-Hutchinson",2012-06-16,284,925,0.307027027027027,0.000314830047202336
"6262","Hely-Hutchinson",2012-06-17,290,925,0.313513513513514,0.000321481386227737
"6263","Hely-Hutchinson",2012-06-18,293,925,0.316756756756757,0.000324807055740438
"6264","Hely-Hutchinson",2012-06-19,298,925,0.322162162162162,0.000330349838261606
"6265","Hely-Hutchinson",2012-06-20,300,925,0.324324324324324,0.000332566951270073
"6266","Hely-Hutchinson",2012-06-21,302,925,0.326486486486486,0.00033478406427854
"6267","Hely-Hutchinson",2012-06-22,302,925,0.326486486486486,0.00033478406427854
"6268","Hely-Hutchinson",2012-06-23,302,925,0.326486486486486,0.00033478406427854
"6269","Hely-Hutchinson",2012-06-24,303,925,0.327567567567568,0.000335892620782774
"6270","Hely-Hutchinson",2012-06-25,307,925,0.331891891891892,0.000340326846799708
"6271","Hely-Hutchinson",2012-06-26,350,925,0.378378378378378,0.000387994776481752
"6272","Hely-Hutchinson",2012-06-27,360,925,0.389189189189189,0.000399080341524088
"6273","Hely-Hutchinson",2012-06-28,433,925,0.468108108108108,0.000480004966333139
"6274","Hely-Hutchinson",2012-06-29,441,925,0.476756756756757,0.000488873418367008
"6275","Hely-Hutchinson",2012-06-30,443,925,0.478918918918919,0.000491090531375475
"6276","Hely-Hutchinson",2012-07-01,491,925,0.530810810810811,0.000544301243578686
"6277","Hely-Hutchinson",2012-07-02,496,925,0.536216216216216,0.000549844026099854
"6278","Hely-Hutchinson",2012-07-03,505,925,0.545945945945946,0.000559821034637957
"6279","Hely-Hutchinson",2012-07-04,515,925,0.556756756756757,0.000570906599680292
"6280","Hely-Hutchinson",2012-07-05,558,925,0.603243243243243,0.000618574529362336
"6281","Hely-Hutchinson",2012-07-06,569,925,0.615135135135135,0.000630768650908906
"6282","Hely-Hutchinson",2012-07-07,576,925,0.622702702702703,0.000638528546438541
"6283","Hely-Hutchinson",2012-07-08,648,925,0.70054054054054,0.000718344614743358
"6284","Hely-Hutchinson",2012-07-09,694,925,0.75027027027027,0.000769338213938103
"6285","Hely-Hutchinson",2012-07-10,890,925,0.962162162162162,0.000986615288767884
"6286","Hely-Hutchinson",2012-07-11,934,925,1.00972972972973,0.00103539177495416
"6287","Hely-Hutchinson",2012-07-12,943,925,1.01945945945946,0.00104536878349226
"6288","Hely-Hutchinson",2012-07-13,934,925,1.00972972972973,0.00103539177495416
